edgebits,nonce,seconds,found,device,cycle
28,55,1.492112,1,0,b856b 638fca 13cb370 16d4a08 1ec7767 29d68b3 2f60d8a 2f7f2ee 379619e 427f2a9 507c252 551a96d 561bde1 589c606 5e0c53c 6cd1451 6d5feb2 706c3cc 7639359 7e26247 8408f18 88531a5 88ae587 89c3ecb 8f058b9 9033b8b 9b97326 9fbfb7d 9fc41d0 aa683a2 ab75247 ad766fe b542937 ba88ba0 bba6eb3 c262bfa c2f3aa5 ce674bc d3a671d d6a7af4 de45534 f80996e
28,56,1.476167,0,0,
28,57,1.478136,0,0,
28,58,1.464393,0,0,
28,59,1.469299,0,0,
28,60,1.474997,0,0,
28,61,1.473943,0,0,
28,62,1.473344,0,0,
28,63,1.466889,0,0,
28,64,1.468389,0,0,
28,65,1.483435,0,0,
28,66,1.453982,0,0,
28,67,1.473232,0,0,
28,68,1.466131,0,0,
28,69,1.475876,0,0,
28,70,1.468434,0,0,
28,71,1.467199,0,0,
28,72,1.470562,0,0,
28,73,1.466504,0,0,
28,74,1.476202,0,0,
28,75,1.468583,0,0,
28,76,1.458998,0,0,
28,77,1.471382,0,0,
28,78,1.469394,0,0,
28,79,1.466032,0,0,
28,80,1.458705,0,0,
28,81,1.462530,0,0,
28,82,1.464339,0,0,
28,83,1.477097,0,0,
28,84,1.476571,0,0,
28,85,1.478772,0,0,
28,86,1.465453,0,0,
28,87,1.474542,0,0,
28,88,1.481131,0,0,
28,89,1.475531,0,0,
28,90,1.465896,0,0,
28,91,1.474225,0,0,
28,92,1.496496,1,0,210c5e 231f6a 2b885b cf8018 13af61a 20234c5 238dd65 2903ad7 2b54bda 2c474f8 324ebbe 37f859b 4ff51c1 5100faf 55453a5 5a77f78 65e5f1a 75f6266 78fbdd8 7bff5cb 811cc7a 87c81d3 8a778ff 8caa188 93d12a9 95e7f4c 9e233f6 a3b58b4 a7be9f9 b775e7c c0555c6 c47192f ce2b49a ce46f45 d2b4e46 d609cbc e4c9a0f f25b2eb f6cfb7a f704767 fbfb09e fd941cc
28,93,1.475704,0,0,
28,94,1.460942,0,0,
28,95,1.486021,0,0,
28,96,1.473549,0,0,
28,97,1.469218,0,0,
28,98,1.467656,0,0,
28,99,1.467155,0,0,
28,100,1.477546,0,0,
28,101,1.470433,0,0,
28,102,1.473398,0,0,
28,103,1.479546,0,0,
28,104,1.479294,0,0,
28,105,1.470265,0,0,
28,106,1.461558,0,0,
28,107,1.475788,0,0,
28,108,1.469304,0,0,
28,109,1.461965,0,0,
28,110,1.471545,0,0,
28,111,1.472539,0,0,
28,112,1.462825,0,0,
28,113,1.471754,0,0,
28,114,1.468494,0,0,
28,115,1.473466,0,0,
28,116,1.467859,0,0,
28,117,1.469874,0,0,
28,118,1.471544,0,0,
28,119,1.463423,0,0,
28,120,1.477851,0,0,
28,121,1.473120,0,0,
28,122,1.467660,0,0,
28,123,1.465272,0,0,
28,124,1.478665,0,0,
